entry_price,exit_price,stop_loss,direction,exit_reason,position_size,pnl,R:R,commission,entry_time,date,ATR,relative_volume,cumulative_pnl,equity
180.895,177.66,181.08053571428573,SHORT,EOD,2694,8705.661000000036,17.435996150143893,9.429,2018-07-27 09:35:00-04:00,2018-07-27 09:30:00-04:00,1.8553571428571445,1.033474856224055,41866.402320713474,91866.40232071347
176.49,176.26510714285715,176.26510714285715,LONG,SL,2223,-507.71732142858247,-1.0,7.7805,2018-07-31 09:35:00-04:00,2018-07-31 09:30:00-04:00,2.2489285714285723,1.9993141626737023,41358.684999284895,91358.68499928489
177.15,176.92239285714285,176.92239285714285,LONG,SL,2196,-507.5112857143072,-1.0,7.686,2018-08-01 09:45:00-04:00,2018-08-01 09:30:00-04:00,2.2760714285714294,1.014046256776628,40851.173713570584,90851.17371357058
176.24,179.52,176.01839285714286,LONG,EOD,2256,7391.784000000002,14.80096696212668,7.896,2018-08-02 09:35:00-04:00,2018-08-02 09:30:00-04:00,2.216071428571431,1.0102964759316937,48242.957713570584,98242.95771357059
181.97,181.74110714285715,181.74110714285715,LONG,SL,2184,-507.5459999999905,-1.0,7.644,2018-08-07 09:35:00-04:00,2018-08-07 09:30:00-04:00,2.2889285714285728,1.470143011803068,47735.4117135706,97735.41171357059
180.98,180.75325,180.75325,LONG,SL,2205,-507.7012500000216,-1.0,7.7175,2018-08-10 09:35:00-04:00,2018-08-10 09:30:00-04:00,2.2675000000000005,1.1954811359848951,47227.71046357058,97227.71046357058
180.68,180.4627928571429,180.4627928571429,LONG,SL,2301,-507.8471357142986,-1.0,8.0535,2018-08-16 10:30:00-04:00,2018-08-16 09:30:00-04:00,2.1720714285714258,1.05243919288421,46719.86332785628,96719.86332785628
186.615,186.43570642857145,186.43570642857145,LONG,SL,2788,-509.62847714282265,-1.0,9.758,2018-08-31 09:35:00-04:00,2018-08-31 09:30:00-04:00,1.7929357142857163,1.2155264546789697,46210.23485071345,96210.23485071346
185.97,186.1452292857143,186.1452292857143,SHORT,SL,2853,-509.9146521428829,-1.0,9.9855,2018-09-04 09:35:00-04:00,2018-09-04 09:30:00-04:00,1.7522928571428622,1.0492472271549982,45700.32019857057,95700.32019857057
183.29,181.8199,183.4628007142857,SHORT,EOD,2893,4242.873800000007,8.507487981613172,10.1255,2018-09-06 09:35:00-04:00,2018-09-06 09:30:00-04:00,1.7280071428571495,1.1825476214776005,49943.193998570576,99943.19399857058
180.94,181.26,180.75541357142856,LONG,EOD,2708,857.0819999999816,1.7336052410600278,9.478,2018-09-07 09:35:00-04:00,2018-09-07 09:30:00-04:00,1.8458642857142908,2.052367575780253,50800.275998570556,100800.27599857055
181.565,181.75092857142857,181.75092857142857,SHORT,SL,2689,-509.37342857144114,-1.0,9.4115,2018-09-10 09:35:00-04:00,2018-09-10 09:30:00-04:00,1.8592857142857184,1.482866966366554,50290.90256999912,100290.90256999912
182.5001,182.69574214285717,182.69574214285717,SHORT,SL,2555,-508.8081749999898,-1.0,8.9425,2018-09-12 09:35:00-04:00,2018-09-12 09:30:00-04:00,1.9564214285714316,1.2034021916933664,49782.09439499913,99782.09439499912
184.14,183.940215,183.940215,LONG,SL,2502,-508.6190699999786,-1.0,8.757,2018-09-13 09:35:00-04:00,2018-09-13 09:30:00-04:00,1.997850000000004,1.3915162260061904,49273.47532499915,99273.47532499915
182.5197,182.308915,182.308915,LONG,SL,2372,-508.2840199999695,-1.0,8.302,2018-09-18 09:35:00-04:00,2018-09-18 09:30:00-04:00,2.1078500000000053,1.288283441034744,48765.19130499918,98765.19130499917
183.52,183.73885642857144,183.73885642857144,SHORT,SL,2284,-507.8620828571412,-1.0,7.994,2018-09-20 09:35:00-04:00,2018-09-20 09:30:00-04:00,2.1885642857142904,1.3696771840324655,48257.329222142034,98257.32922214203
185.0,185.2227142857143,185.2227142857143,SHORT,SL,2245,-507.85107142857976,-1.0,7.8575,2018-09-21 09:50:00-04:00,2018-09-21 09:30:00-04:00,2.2271428571428618,1.0483429500051065,47749.478150713454,97749.47815071346
183.46,183.69264285714289,183.69264285714289,SHORT,SL,2149,-507.47099999998335,-1.0,7.5215,2018-09-25 09:35:00-04:00,2018-09-25 09:30:00-04:00,2.326428571428573,1.0630473297859968,47242.00715071347,97242.00715071347
184.58,182.45,184.77560714285715,SHORT,EOD,2556,5435.334000000061,10.889172904875103,8.946,2018-10-04 09:35:00-04:00,2018-10-04 09:30:00-04:00,1.956071428571434,1.4372294941712571,52677.34115071353,102677.34115071353
181.8,182.01757142857144,182.01757142857144,SHORT,SL,2298,-508.0221428571509,-1.0,8.043000000000001,2018-10-05 09:55:00-04:00,2018-10-05 09:30:00-04:00,2.17571428571429,1.5819886242043544,52169.31900785638,102169.31900785638
178.72,178.9507142857143,178.9507142857143,SHORT,SL,2167,-507.5423571428864,-1.0,7.5845,2018-10-08 11:30:00-04:00,2018-10-08 09:30:00-04:00,2.30714285714286,1.6387567859172074,51661.776650713495,101661.7766507135
179.61,179.3694092857143,179.3694092857143,LONG,SL,2078,-507.2205042856883,-1.0,7.273000000000001,2018-10-09 09:35:00-04:00,2018-10-09 09:30:00-04:00,2.4059071428571457,1.3734511589724658,51154.55614642781,101154.55614642781
178.0,171.73,178.23816285714287,SHORT,EOD,2099,13153.383500000022,26.32652326739093,7.3465,2018-10-10 09:35:00-04:00,2018-10-10 09:30:00-04:00,2.381628571428572,1.9063358780315196,64307.939646427825,114307.93964642783
171.95,171.66462357142856,171.66462357142856,LONG,SL,1752,-506.1115028571364,-1.0,6.132000000000001,2018-10-11 09:45:00-04:00,2018-10-11 09:30:00-04:00,2.8537642857142878,3.4618271559867284,63801.82814357069,113801.82814357069
173.33,173.6410192857143,173.6410192857143,SHORT,SL,1607,-505.43249214284896,-1.0,5.6245,2018-10-12 09:35:00-04:00,2018-10-12 09:30:00-04:00,3.110192857142859,2.314357019995552,63296.39565142784,113296.39565142784
173.07,173.39937642857143,173.39937642857143,SHORT,SL,1518,-505.3064185714399,-1.0,5.313,2018-10-15 09:35:00-04:00,2018-10-15 09:30:00-04:00,3.293764285714289,1.084154348107394,62791.0892328564,112791.08923285641
173.82,174.161305,174.161305,SHORT,SL,1464,-504.7945200000081,-1.0,5.124,2018-10-16 10:30:00-04:00,2018-10-16 09:30:00-04:00,3.4130500000000046,1.3009663643923042,62286.29471285639,112286.29471285638
171.08,170.666145,170.666145,LONG,SL,1208,-504.16484000001486,-1.0,4.228,2018-10-23 09:35:00-04:00,2018-10-23 09:30:00-04:00,4.138550000000003,1.4556399968365583,61782.12987285638,111782.12987285637
166.32,165.83743071428572,165.83743071428572,LONG,SL,1036,-503.5677799999909,-1.0,3.626,2018-10-26 09:35:00-04:00,2018-10-26 09:30:00-04:00,4.825692857142863,1.5261709255910825,61278.56209285639,111278.56209285639
163.54,162.98902142857142,162.98902142857142,LONG,SL,907,-502.9120642857154,-1.0,3.1745,2018-10-30 09:35:00-04:00,2018-10-30 09:30:00-04:00,5.509785714285722,1.184295302242892,60775.65002857067,110775.65002857067
168.33,167.8255,167.8255,LONG,SL,991,-503.4280000000072,-1.0,3.4685,2018-11-13 09:35:00-05:00,2018-11-13 09:30:00-05:00,5.045000000000006,1.0300598369858438,60272.222028570664,110272.22202857066
159.16,158.77507142857144,158.77507142857144,LONG,SL,1298,-504.1802857142709,-1.0,4.543,2018-11-20 09:35:00-05:00,2018-11-20 09:30:00-05:00,3.849285714285716,2.775757121907902,59768.041742856396,109768.0417428564
161.9,161.49935714285715,161.49935714285715,LONG,SL,1247,-503.9661428571411,-1.0,4.3645000000000005,2018-11-21 11:15:00-05:00,2018-11-21 09:30:00-05:00,4.006428571428572,1.2140760914016624,59264.075599999254,109264.07559999925
172.58,172.95064285714287,172.95064285714287,SHORT,SL,1349,-504.71871428571086,-1.0,4.7215,2018-12-03 09:35:00-05:00,2018-12-03 09:30:00-05:00,3.7064285714285674,1.3541530523787797,58759.35688571355,108759.35688571355
162.87,162.48007142857142,162.48007142857142,LONG,SL,1282,-504.3754285714445,-1.0,4.487,2018-12-06 09:35:00-05:00,2018-12-06 09:30:00-05:00,3.8992857142857127,1.6931158394973518,58254.9814571421,108254.9814571421
159.84,160.23757142857144,160.23757142857144,SHORT,SL,1257,-504.1467857142987,-1.0,4.3995,2018-12-17 09:35:00-05:00,2018-12-17 09:30:00-05:00,3.9757142857142873,1.5577452819553763,57750.8346714278,107750.8346714278
158.4032,158.82427142857142,158.82427142857142,SHORT,SL,1187,-503.96628571427937,-1.0,4.1545000000000005,2018-12-18 09:35:00-05:00,2018-12-18 09:30:00-05:00,4.210714285714287,1.1606472793272613,57246.86838571352,107246.86838571352
155.21,154.77178571428573,154.77178571428573,LONG,SL,1140,-503.5542857142804,-1.0,3.99,2018-12-20 09:35:00-05:00,2018-12-20 09:30:00-05:00,4.382142857142859,1.733568795514168,56743.31409999924,106743.31409999923
153.76,153.3000714285714,153.3000714285714,LONG,SL,1087,-503.7468571428632,-1.0,3.8045,2018-12-21 10:15:00-05:00,2018-12-21 09:30:00-05:00,4.599285714285718,2.4851351225115472,56239.56724285638,106239.56724285637
147.08,146.59278571428572,146.59278571428572,LONG,SL,1026,-503.4728571428591,-1.0,3.591,2018-12-24 09:35:00-05:00,2018-12-24 09:30:00-05:00,4.87214285714286,1.2389580704053904,55736.09438571352,105736.09438571351
146.43,145.92257142857144,145.92257142857144,LONG,SL,985,-503.2646428571338,-1.0,3.4475,2018-12-26 09:35:00-05:00,2018-12-26 09:30:00-05:00,5.074285714285714,1.8181674190456507,55232.82974285639,105232.82974285638
160.02,159.47442857142858,159.47442857142858,LONG,SL,916,-502.9494285714345,-1.0,3.206,2019-01-08 09:35:00-05:00,2019-01-08 09:30:00-05:00,5.455714285714281,1.0760630075378754,54729.88031428496,104729.88031428496
164.52,164.84344928571429,164.84344928571429,SHORT,SL,1545,-505.1366464285556,-1.0,5.4075,2019-01-18 09:35:00-05:00,2019-01-18 09:30:00-05:00,3.234492857142858,1.645268083722209,54224.743667856404,104224.74366785641
162.42,162.67314499999998,162.67314499999998,SHORT,SL,1975,-506.87387499997885,-1.0,6.9125000000000005,2019-01-28 09:35:00-05:00,2019-01-28 09:30:00-05:00,2.531450000000002,1.0562248832094447,53717.86979285643,103717.86979285642
170.39,170.1163014285714,170.1163014285714,LONG,SL,1826,-506.1645914285912,-1.0,6.391,2019-02-05 09:35:00-05:00,2019-02-05 09:30:00-05:00,2.736985714285715,1.283632156454693,53211.70520142784,103211.70520142783
168.62,168.88776714285714,168.88776714285714,SHORT,SL,1867,-506.4557557142778,-1.0,6.5345,2019-02-07 09:35:00-05:00,2019-02-07 09:30:00-05:00,2.677671428571429,1.2251092072016212,52705.24944571356,102705.24944571356
169.45,169.18773285714283,169.18773285714283,LONG,SL,1906,-506.5521742857375,-1.0,6.671,2019-02-11 09:35:00-05:00,2019-02-11 09:30:00-05:00,2.6226714285714285,1.1004148360761892,52198.69727142782,102198.69727142782
171.92,171.67366142857142,171.67366142857142,LONG,SL,2029,-506.9224614285612,-1.0,7.101500000000001,2019-02-13 09:35:00-05:00,2019-02-13 09:30:00-05:00,2.4633857142857147,1.0589539958503256,51691.77480999926,101691.77480999926
172.015,172.2425714285714,172.2425714285714,SHORT,SL,2197,-507.6639285714163,-1.0,7.6895,2019-02-15 09:35:00-05:00,2019-02-15 09:30:00-05:00,2.2757142857142867,1.5285285058704638,51184.11088142784,101184.11088142784
174.39,174.20270857142856,174.20270857142856,LONG,SL,2669,-509.2223228571396,-1.0,9.3415,2019-02-25 09:35:00-05:00,2019-02-25 09:30:00-05:00,1.8729142857142893,1.1958508853099703,50674.8885585707,100674.8885585707
174.21,174.3780057142857,174.3780057142857,SHORT,SL,2976,-510.4010057143221,-1.0,10.416,2019-03-01 09:35:00-05:00,2019-03-01 09:30:00-05:00,1.6800571428571496,1.6709352097440786,50164.48755285638,100164.48755285639
169.35,169.52357714285714,169.52357714285714,SHORT,SL,2880,-509.9821714285664,-1.0,10.08,2019-03-08 10:05:00-05:00,2019-03-08 09:30:00-05:00,1.7357714285714374,2.2359410242401805,49654.505381427814,99654.50538142782
172.44,174.74,172.26126785714283,LONG,EOD,2797,6423.310500000032,12.868418423418968,9.7895,2019-03-11 09:35:00-04:00,2019-03-11 09:30:00-04:00,1.7873214285714352,1.018431154257696,56077.81588142784,106077.81588142784
174.81,175.00473214285714,175.00473214285714,SHORT,SL,2567,-508.8619107142637,-1.0,8.9845,2019-03-12 09:45:00-04:00,2019-03-12 09:30:00-04:00,1.9473214285714335,1.1689437102884586,55568.95397071358,105568.95397071357
177.31,177.4980892857143,177.4980892857143,SHORT,SL,2658,-509.2443214285668,-1.0,9.303,2019-03-15 09:35:00-04:00,2019-03-15 09:30:00-04:00,1.88089285714286,1.3484251404425855,55059.70964928501,105059.70964928501
177.54,177.76422142857143,177.76422142857143,SHORT,SL,2229,-507.59106428573904,-1.0,7.8015,2019-03-25 09:45:00-04:00,2019-03-25 09:30:00-04:00,2.2422142857142893,1.3512417816247104,54552.11858499927,104552.11858499926
179.97,179.74213571428572,179.74213571428572,LONG,SL,2194,-507.6132428571207,-1.0,7.679,2019-03-26 09:35:00-04:00,2019-03-26 09:30:00-04:00,2.27864285714286,1.5716475635172285,54044.50534214215,104044.50534214215
177.79,178.02700714285714,178.02700714285714,SHORT,SL,2109,-507.2295642857337,-1.0,7.3815,2019-03-28 09:40:00-04:00,2019-03-28 09:30:00-04:00,2.3700714285714315,1.067528373531804,53537.27577785641,103537.27577785641
179.45,179.6810607142857,179.6810607142857,SHORT,SL,2163,-507.3548250000079,-1.0,7.5705,2019-03-29 09:35:00-04:00,2019-03-29 09:30:00-04:00,2.310607142857145,1.195655903491165,53029.9209528564,103029.9209528564
181.71,181.49002142857145,181.49002142857145,LONG,SL,2272,-507.7433142857424,-1.0,7.952,2019-04-01 11:05:00-04:00,2019-04-01 09:30:00-04:00,2.199785714285718,1.6307943197416208,52522.17763857066,102522.17763857066
181.95,182.17370357142852,182.17370357142852,SHORT,SL,2235,-507.7999821428276,-1.0,7.8225,2019-04-02 09:55:00-04:00,2019-04-02 09:30:00-04:00,2.2370357142857182,1.0695064736582696,52014.37765642783,102014.37765642782
183.45,183.67045357142857,183.67045357142857,SHORT,SL,2268,-507.9267000000154,-1.0,7.938,2019-04-03 10:05:00-04:00,2019-04-03 09:30:00-04:00,2.2045357142857176,1.0847923085063675,51506.45095642781,101506.45095642781
187.615,187.14,187.75928642857144,SHORT,EOD,3465,1633.7475000000786,3.292062910579694,12.1275,2019-04-17 09:35:00-04:00,2019-04-17 09:30:00-04:00,1.442864285714285,1.2462514786130263,53140.19845642789,103140.1984564279
187.03,187.1700007142857,187.1700007142857,SHORT,SL,3571,-512.4410507143031,-1.0,12.4985,2019-04-18 09:35:00-04:00,2019-04-18 09:30:00-04:00,1.4000071428571448,1.4277999305851157,52627.757405713586,102627.75740571358
190.76,190.89517928571428,190.89517928571428,SHORT,SL,3698,-512.8359985714327,-1.0,12.943,2019-04-25 09:35:00-04:00,2019-04-25 09:30:00-04:00,1.35179285714286,1.3744122398138163,52114.92140714215,102114.92140714216
189.64,189.77251285714289,189.77251285714289,SHORT,SL,3773,-513.1765100000509,-1.0,13.2055,2019-04-26 09:35:00-04:00,2019-04-26 09:30:00-04:00,1.3251285714285743,1.7535563960826688,51601.7448971421,101601.74489714211
189.79,189.65292785714288,189.65292785714288,LONG,SL,3647,-512.6666049999741,-1.0,12.7645,2019-04-30 09:35:00-04:00,2019-04-30 09:30:00-04:00,1.3707214285714306,1.574803349805206,51089.07829214213,101089.07829214213
188.61,188.19,188.7702507142857,SHORT,EOD,3120,1299.4800000000496,2.620893154030909,10.92,2019-05-02 11:20:00-04:00,2019-05-02 09:30:00-04:00,1.6025071428571434,1.0559588032866785,52388.558292142174,102388.55829214217
187.94,189.99,187.75075,LONG,EOD,2642,5406.85300000003,10.832232496698293,9.247,2019-05-06 09:35:00-04:00,2019-05-06 09:30:00-04:00,1.8925000000000003,2.441441262178842,57795.411292142206,107795.4112921422
188.41,188.2003214285714,188.2003214285714,LONG,SL,2384,-508.2177142857417,-1.0,8.344,2019-05-07 09:35:00-04:00,2019-05-07 09:30:00-04:00,2.096785714285716,1.2885402720198595,57287.193577856466,107287.19357785647
185.27,185.51139285714288,185.51139285714288,SHORT,SL,2071,-507.17310714288345,-1.0,7.2485,2019-05-08 09:35:00-04:00,2019-05-08 09:30:00-04:00,2.4139285714285745,1.654004614004367,56780.020470713585,106780.02047071359
184.15,183.90232142857144,183.90232142857144,LONG,SL,2018,-506.878357142845,-1.0,7.063,2019-05-09 12:30:00-04:00,2019-05-09 09:30:00-04:00,2.476785714285715,1.591573245455544,56273.14211357074,106273.14211357074
180.98,180.69339428571428,180.69339428571428,LONG,SL,1744,-505.9443657142835,-1.0,6.104,2019-05-13 09:35:00-04:00,2019-05-13 09:30:00-04:00,2.8660571428571404,1.776598214788769,55767.19774785646,105767.19774785647
179.89,179.5709657142857,179.5709657142857,LONG,SL,1567,-505.4112257142783,-1.0,5.4845,2019-05-14 09:35:00-04:00,2019-05-14 09:30:00-04:00,3.1903428571428543,1.226518277075472,55261.78652214218,105261.78652214218
183.75,183.39175142857144,183.39175142857144,LONG,SL,1395,-504.6392571428426,-1.0,4.8825,2019-05-17 09:35:00-04:00,2019-05-17 09:30:00-04:00,3.582485714285712,1.1009492517503667,54757.14726499934,104757.14726499934
181.82,181.44309928571428,181.44309928571428,LONG,SL,1326,-504.41134714285226,-1.0,4.641,2019-05-21 09:35:00-04:00,2019-05-21 09:30:00-04:00,3.7690071428571423,1.01828064993852,54252.73591785649,104252.73591785648
174.42,174.73579357142856,174.73579357142856,SHORT,SL,1583,-505.4417235714285,-1.0,5.5405,2019-05-31 09:35:00-04:00,2019-05-31 09:30:00-04:00,3.1579357142857134,1.4012642208265278,53747.29419428506,103747.29419428506
172.35,174.91,172.06634785714286,LONG,EOD,1762,4504.553000000004,9.025138940301856,6.167,2019-06-04 10:20:00-04:00,2019-06-04 09:30:00-04:00,2.836521428571428,1.116820822055731,58251.84719428507,108251.84719428507
176.18,176.22,176.47786642857145,SHORT,EOD,1678,-72.99299999998665,0.1342883794989291,5.873,2019-06-05 09:35:00-04:00,2019-06-05 09:30:00-04:00,2.9786642857142858,1.1976489451360344,58178.85419428508,108178.85419428509
183.05,183.09,182.775025,LONG,EOD,1818,66.35699999998553,0.145467769797219,6.363,2019-06-10 09:35:00-04:00,2019-06-10 09:30:00-04:00,2.74975,1.794484519098945,58245.21119428507,108245.21119428508
189.18,189.45176142857144,189.45176142857144,SHORT,SL,1839,-506.20576714287375,-1.0,6.4365000000000006,2019-06-20 09:35:00-04:00,2019-06-20 09:30:00-04:00,2.7176142857142827,1.4729013425281716,57739.0054271422,107739.0054271422
190.1,190.29776,190.29776,SHORT,SL,2528,-508.7852799999701,-1.0,8.848,2019-07-01 09:35:00-04:00,2019-07-01 09:30:00-04:00,1.9775999999999971,1.6285578737160322,57230.22014714223,107230.22014714223
192.36,192.15352,192.15352,LONG,SL,2421,-508.3615799999978,-1.0,8.4735,2019-07-10 09:35:00-04:00,2019-07-10 09:30:00-04:00,2.064799999999999,1.400553442739057,56721.85856714223,106721.85856714223
193.38,190.91,193.5544992857143,SHORT,EOD,2865,7066.522499999996,14.154785733874904,10.0275,2019-07-19 09:35:00-04:00,2019-07-19 09:30:00-04:00,1.7449928571428557,1.4002939561208263,63788.38106714223,113788.38106714224
191.81,192.58,191.620715,LONG,EOD,2641,2024.326500000027,4.0679398790182,9.2435,2019-07-22 09:35:00-04:00,2019-07-22 09:30:00-04:00,1.89285,1.2292985417002331,65812.70756714226,115812.70756714226
195.12,194.94228571428573,194.94228571428573,LONG,SL,2813,-509.7557857142514,-1.0,9.8455,2019-07-26 09:35:00-04:00,2019-07-26 09:30:00-04:00,1.777142857142857,1.147615178568267,65302.95178142801,115302.95178142801
194.7,194.64,194.88721428571424,SHORT,EOD,2670,150.85500000000607,0.3204883632201734,9.345,2019-07-29 09:35:00-04:00,2019-07-29 09:30:00-04:00,1.8721428571428576,1.121213070605104,65453.806781428015,115453.80678142802
193.47,193.79,193.29107142857143,LONG,EOD,2794,884.300999999981,1.78842315369258,9.779,2019-07-30 09:35:00-04:00,2019-07-30 09:30:00-04:00,1.789285714285715,1.2764765231499895,66338.107781428,116338.107781428
193.83,194.00914285714288,194.00914285714288,SHORT,SL,2791,-509.7562142857332,-1.0,9.7685,2019-07-31 10:30:00-04:00,2019-07-31 09:30:00-04:00,1.7914285714285705,1.2435199774601442,65828.35156714226,115828.35156714226
192.54,192.3356428571429,192.3356428571429,LONG,SL,2446,-508.4185714285498,-1.0,8.561,2019-08-01 09:35:00-04:00,2019-08-01 09:30:00-04:00,2.043571428571429,2.0282443958922824,65319.932995713716,115319.93299571372
188.15,188.38764285714285,188.38764285714285,SHORT,SL,2103,-507.12342857140266,-1.0,7.3605,2019-08-02 09:35:00-04:00,2019-08-02 09:30:00-04:00,2.376428571428572,2.490294405698949,64812.809567142314,114812.8095671423
182.9,183.16007142857143,183.16007142857143,SHORT,SL,1922,-506.5842857142728,-1.0,6.727,2019-08-05 09:35:00-04:00,2019-08-05 09:30:00-04:00,2.6007142857142878,3.070842176235892,64306.225281428044,114306.22528142805
183.29,182.98207142857143,182.98207142857143,LONG,SL,1623,-505.4485714285558,-1.0,5.6805,2019-08-06 10:00:00-04:00,2019-08-06 09:30:00-04:00,3.0792857142857173,2.202394240339881,63800.77670999949,113800.77670999948
180.66,180.98085714285716,180.98085714285716,SHORT,SL,1558,-505.348428571418,-1.0,5.453,2019-08-07 09:45:00-04:00,2019-08-07 09:30:00-04:00,3.208571428571432,1.7687419233173622,63295.428281428074,113295.42828142807
185.89,185.50264285714283,185.50264285714283,LONG,SL,1290,-504.20571428573015,-1.0,4.515,2019-08-14 09:35:00-04:00,2019-08-14 09:30:00-04:00,3.87357142857143,1.4907937509442857,62791.222567142344,112791.22256714234
183.87,184.24417857142856,184.24417857142856,SHORT,SL,1336,-504.578571428554,-1.0,4.676,2019-08-26 09:35:00-04:00,2019-08-26 09:30:00-04:00,3.741785714285714,1.2474250129360174,62286.64399571379,112286.64399571379
190.81,191.82,190.50984857142856,LONG,EOD,1665,1675.8224999999848,3.364968158929152,5.8275,2019-09-05 09:35:00-04:00,2019-09-05 09:30:00-04:00,3.0015142857142854,1.0326355418880104,63962.46649571378,113962.46649571377
194.03,193.74295571428573,193.74295571428573,LONG,SL,1741,-505.8376014285501,-1.0,6.0935,2019-09-12 09:35:00-04:00,2019-09-12 09:30:00-04:00,2.870442857142858,1.148648636750218,63456.628894285226,113456.62889428523
192.4285,192.71083,192.71083,SHORT,SL,1770,-505.9191000000031,-1.0,6.195,2019-09-13 09:35:00-04:00,2019-09-13 09:30:00-04:00,2.823300000000001,1.1823213983693708,62950.70979428522,112950.70979428521
193.46,193.24892,193.24892,LONG,SL,2368,-508.125440000023,-1.0,8.288,2019-09-19 09:35:00-04:00,2019-09-19 09:30:00-04:00,2.1108000000000016,1.1246168742049203,62442.584354285194,112442.5843542852
192.92,193.1295357142857,193.1295357142857,SHORT,SL,2386,-508.3032142857304,-1.0,8.351,2019-09-20 09:55:00-04:00,2019-09-20 09:30:00-04:00,2.0953571428571456,1.063767108351393,61934.28113999946,111934.28113999945
190.1,190.31132142857143,190.31132142857143,SHORT,SL,2366,-508.26750000002176,-1.0,8.281,2019-09-23 09:35:00-04:00,2019-09-23 09:30:00-04:00,2.1132142857142884,1.0064844262635693,61426.01363999944,111426.01363999944
188.07,187.86575714285715,187.86575714285715,LONG,SL,2448,-508.55451428568335,-1.0,8.568,2019-09-25 09:35:00-04:00,2019-09-25 09:30:00-04:00,2.042428571428571,1.211424999338686,60917.45912571375,110917.45912571375
189.31,187.14,189.5390642857143,SHORT,EOD,2182,4727.303000000035,9.473323146964372,7.637,2019-09-27 09:35:00-04:00,2019-09-27 09:30:00-04:00,2.2906428571428585,1.1571299432092257,65644.76212571378,115644.76212571378
187.94,187.6994,187.6994,LONG,SL,2078,-507.23980000000125,-1.0,7.273000000000001,2019-09-30 09:35:00-04:00,2019-09-30 09:30:00-04:00,2.406000000000002,1.0179169551519245,65137.52232571378,115137.52232571377
190.1,189.8584,189.8584,LONG,SL,2069,-507.1119000000111,-1.0,7.2415,2019-10-01 09:35:00-04:00,2019-10-01 09:30:00-04:00,2.416000000000003,1.3176450509633946,64630.410425713766,114630.41042571377
185.39,184.0,185.63977714285716,SHORT,EOD,2001,2774.386499999973,5.564960765024805,7.0035,2019-10-02 09:35:00-04:00,2019-10-02 09:30:00-04:00,2.4977714285714296,1.380000186134793,67404.79692571374,117404.79692571374
187.56,187.2728907142857,187.2728907142857,LONG,SL,1741,-505.9507664285612,-1.0,6.0935,2019-10-04 09:35:00-04:00,2019-10-04 09:30:00-04:00,2.8710928571428576,2.1561763193208097,66898.84615928518,116898.84615928518
187.195,186.89003357142855,186.89003357142855,LONG,SL,1639,-505.5764764285551,-1.0,5.7365,2019-10-08 12:45:00-04:00,2019-10-08 09:30:00-04:00,3.049664285714288,1.3191683677813468,66393.26968285663,116393.26968285663
187.58,188.66,187.2632121428572,LONG,EOD,1578,1698.7169999999749,3.4092215836194644,5.523,2019-10-10 09:35:00-04:00,2019-10-10 09:30:00-04:00,3.167878571428576,1.284567324999366,68091.9866828566,118091.9866828566
197.05,196.82454,196.82454,LONG,SL,2217,-507.6043199999961,-1.0,7.7595,2019-10-28 09:35:00-04:00,2019-10-28 09:30:00-04:00,2.254599999999994,1.2354398808530045,67584.3823628566,117584.3823628566
197.06,197.25770142857144,197.25770142857144,SHORT,SL,2529,-508.8384128571584,-1.0,8.8515,2019-10-31 09:40:00-04:00,2019-10-31 09:30:00-04:00,1.9770142857142816,1.239527410746612,67075.54394999944,117075.54394999944
200.37,200.1712628571429,200.1712628571429,LONG,SL,2515,-508.62641428570896,-1.0,8.8025,2019-11-04 09:35:00-05:00,2019-11-04 09:30:00-05:00,1.9873714285714277,1.3002184676551498,66566.91753571373,116566.91753571373
199.54,199.7326307142857,199.7326307142857,SHORT,SL,2595,-508.9592035714243,-1.0,9.0825,2019-11-06 09:35:00-05:00,2019-11-06 09:30:00-05:00,1.9263071428571428,1.042473154705056,66057.9583321423,116057.9583321423
202.16,202.31182214285715,202.31182214285715,SHORT,SL,3293,-511.4758164286162,-1.0,11.5255,2019-11-18 09:35:00-05:00,2019-11-18 09:30:00-05:00,1.5182214285714326,1.2760078336688416,65546.48251571368,115546.48251571368
203.0096,202.8626707142857,202.8626707142857,LONG,SL,3402,-511.7604300000255,-1.0,11.907,2019-11-20 09:40:00-05:00,2019-11-20 09:30:00-05:00,1.469292857142859,1.0211725552141582,65034.722085713656,115034.72208571366
201.55,201.70064357142857,201.70064357142857,SHORT,SL,3319,-511.602513571391,-1.0,11.6165,2019-11-21 09:35:00-05:00,2019-11-21 09:30:00-05:00,1.5064357142857148,1.018339391190335,64523.11957214226,114523.11957214226
203.295,204.25,203.1463214285714,LONG,EOD,3362,3198.943000000042,6.423252462166599,11.767,2019-11-25 09:35:00-05:00,2019-11-25 09:30:00-05:00,1.4867857142857142,1.0224213417493804,67722.0625721423,117722.0625721423
204.97,205.12471428571428,205.12471428571428,SHORT,SL,3231,-511.1903571428302,-1.0,11.3085,2019-11-27 09:40:00-05:00,2019-11-27 09:30:00-05:00,1.547142857142857,1.0129197569583066,67210.87221499947,117210.87221499947
204.69,202.86,204.8417142857143,SHORT,EOD,3295,6018.317499999947,12.062146892654804,11.5325,2019-12-02 09:35:00-05:00,2019-12-02 09:30:00-05:00,1.5171428571428578,1.7089400284454896,73229.18971499942,123229.18971499942
